-61.165131860959,-35.1709067979831,-34.9230455684568,-34.9230020265642,-14.2152465481728,-12.9473841106215,-5.53964459652149,-2.45789213264026,-2.45773612128651,-1.71406530819464,-1.29032194219302,-1.29031688819776,.0255236526006289,3.03585714540437,3.03591542595686,3.20517877198711,3.20523653554431,9.31154765802107,10.8160078874652,12.8049611277361,13.3503745409774,14.2608075943906,14.2608125144262,15.2830732473023,16.1083305874251,16.1083974260844,18.8352143507117,18.8353124928086,19.2676409696613,19.2677201274556,24.4976249743356,27.1877677277247,31.6833079133529,31.7427995690252,31.7433956905379,32.6336434241515,32.6338902857651,32.895548400158,32.8957863458492,36.8715057391241,38.6301324140461,38.6301679148958,39.874990248812,42.2385060812787,42.2385356268061,46.2475003992874,46.2475508362613,50.3272773113108,50.3273032002688,50.6274063730914,114.14271372296,497.496826726336
-61.123596380811,-35.3447995840302,-35.0860884314158,-35.0210105982991,-12.2741609173964,-12.1709397059557,-5.70071470410131,-4.78180666447194,-3.97770608694106,-3.02906907712228,-1.80984209317712,-.722043470387657,-.413428806236645,2.47998486148559,3.02313134803222,4.37680249205768,4.51874818499017,10.9788390793913,11.8738207066376,13.57658652084,13.9322441434524,14.3619590789556,14.5367242006226,14.7158082042181,16.5837335746676,17.3749304276741,18.2096369629028,19.6066740336348,19.8144455021329,20.6043052820578,22.8136218288857,23.5049059372829,26.3777402148273,28.3017396176246,29.88390272397,30.0834121861249,32.3540222772238,33.4303368335382,33.990234253809,34.9397072036133,36.0726672450097,38.243278610799,38.5679930457745,39.085156773613,42.1613767788538,43.4480607539793,49.6309851981978,49.6732416737964,49.9163609078123,84.8848039324078,100.120320447779,521.233218803132
-61.1177788148125,-35.2404021452246,-35.1940022383331,-35.0753831003618,-12.0032005061417,-11.9968488114349,-5.40735311071163,-4.49452927622515,-3.98818696293707,-3.37285703947838,-2.78933737346982,-2.09132759855897,.138049881592029,2.02227313187609,3.22697850859357,3.74356411453076,5.12894982507142,10.2166145501572,12.8711922456428,12.9518995525922,13.9383895796841,14.0099692576677,14.1748932223123,14.4478440027847,15.5151680408621,15.8073591754145,17.3132239700676,19.1258509271339,22.20026847221,22.2381746629805,22.9238968245515,26.0244535406068,26.4994502077376,26.9101767579118,27.0766392283404,31.3069005087688,31.9881574500514,33.8632492518458,33.876749044225,33.9314982083999,35.5393648241758,37.2464514308959,40.0331962809313,40.2661197850871,40.679466987419,44.4671050788142,45.5931702507892,46.9426957307131,63.6741588210494,90.8094386348554,105.619741352168,519.001340033664
-61.165131860959,-35.1709067979831,-34.9230455684568,-34.9230020265642,-14.2152465481728,-12.9473841106215,-5.53964459652149,-2.45789213264026,-2.45773612128651,-1.71406530819464,-1.29032194219302,-1.29031688819776,.0255236526006289,3.03585714540437,3.03591542595686,3.20517877198711,3.20523653554431,9.31154765802107,10.8160078874652,12.8049611277361,13.3503745409774,14.2608075943906,14.2608125144262,15.2830732473023,16.1083305874251,16.1083974260844,18.8352143507117,18.8353124928086,19.2676409696613,19.2677201274556,24.4976249743356,27.1877677277247,31.6833079133529,31.7427995690252,31.7433956905379,32.6336434241515,32.6338902857651,32.895548400158,32.8957863458492,36.8715057391241,38.6301324140461,38.6301679148958,39.874990248812,42.2385060812787,42.2385356268061,46.2475003992874,46.2475508362613,50.3272773113108,50.3273032002688,50.6274063730914,114.14271372296,497.496826726336
-61.1651318609589,-35.1709067979839,-34.9230455684565,-34.9230020265642,-14.215246548173,-12.9473841106218,-5.53964459652142,-2.4578921326398,-2.45773612128583,-1.7140653081951,-1.29032194219259,-1.29031688819729,.0255236526006274,3.03585714540529,3.03591542595714,3.20517877198748,3.20523653554504,9.31154765801784,10.8160078874585,12.8049611277333,13.3503745409758,14.2608075943905,14.2608125144263,15.2830732473005,16.1083305874249,16.1083974260845,18.8352143507119,18.8353124928095,19.2676409696614,19.2677201274555,24.4976249743315,27.1877677277222,31.683307913354,31.7427995690282,31.7433956905409,32.6336434241564,32.6338902857661,32.8955484001613,32.8957863458499,36.8715057391258,38.6301324140476,38.6301679148963,39.874990248812,42.2385060812805,42.2385356268099,46.2475003992949,46.2475508362685,50.3272773113091,50.3273032002792,50.6274063730914,114.142713722819,497.496826726114
-61.123596380811,-35.3447995840302,-35.0860884314157,-35.0210105982991,-12.2741609173964,-12.1709397059557,-5.70071470410129,-4.78180666447194,-3.97770608694106,-3.02906907712229,-1.80984209317713,-.722043470387692,-.413428806236644,2.4799848614856,3.02313134803222,4.37680249205767,4.51874818499017,10.9788390793913,11.8738207066376,13.57658652084,13.9322441434524,14.3619590789555,14.5367242006226,14.715808204218,16.5837335746676,17.3749304276741,18.2096369629028,19.6066740336348,19.8144455021329,20.6043052820577,22.8136218288856,23.5049059372829,26.3777402148273,28.3017396176246,29.88390272397,30.0834121861249,32.3540222772238,33.4303368335382,33.990234253809,34.9397072036134,36.0726672450097,38.243278610799,38.5679930457745,39.085156773613,42.1613767788537,43.4480607539793,49.6309851981978,49.6732416737965,49.9163609078122,84.8848039324078,100.120320447779,521.233218803132
-61.1177788148126,-35.2404021452246,-35.1940022383331,-35.0753831003619,-12.0032005061417,-11.9968488114348,-5.40735311071163,-4.49452927622513,-3.98818696293704,-3.37285703947839,-2.78933737346982,-2.09132759855899,.138049881592054,2.02227313187612,3.22697850859355,3.74356411453075,5.12894982507141,10.2166145501572,12.8711922456428,12.9518995525922,13.9383895796841,14.0099692576678,14.1748932223123,14.4478440027847,15.5151680408621,15.8073591754145,17.3132239700676,19.1258509271339,22.20026847221,22.2381746629805,22.9238968245515,26.0244535406068,26.4994502077376,26.9101767579118,27.0766392283404,31.3069005087688,31.9881574500514,33.8632492518458,33.876749044225,33.9314982083999,35.5393648241758,37.2464514308958,40.0331962809314,40.266119785087,40.679466987419,44.4671050788141,45.5931702507892,46.9426957307131,63.6741588210492,90.8094386348554,105.619741352168,519.001340033664
-61.1651318609589,-35.1709067979839,-34.9230455684565,-34.9230020265642,-14.215246548173,-12.9473841106218,-5.53964459652142,-2.4578921326398,-2.45773612128583,-1.7140653081951,-1.29032194219259,-1.29031688819729,.0255236526006274,3.03585714540529,3.03591542595714,3.20517877198748,3.20523653554504,9.31154765801784,10.8160078874585,12.8049611277333,13.3503745409758,14.2608075943905,14.2608125144263,15.2830732473005,16.1083305874249,16.1083974260845,18.8352143507119,18.8353124928095,19.2676409696614,19.2677201274555,24.4976249743315,27.1877677277222,31.683307913354,31.7427995690282,31.7433956905409,32.6336434241564,32.6338902857661,32.8955484001613,32.8957863458499,36.8715057391258,38.6301324140476,38.6301679148963,39.874990248812,42.2385060812805,42.2385356268099,46.2475003992949,46.2475508362685,50.3272773113091,50.3273032002792,50.6274063730914,114.142713722819,497.496826726114
-61.123596380811,-35.3447995840302,-35.0860884314157,-35.0210105982991,-12.2741609173964,-12.1709397059557,-5.70071470410129,-4.78180666447194,-3.97770608694106,-3.02906907712229,-1.80984209317713,-.722043470387692,-.413428806236644,2.4799848614856,3.02313134803222,4.37680249205767,4.51874818499017,10.9788390793913,11.8738207066376,13.57658652084,13.9322441434524,14.3619590789555,14.5367242006226,14.715808204218,16.5837335746676,17.3749304276741,18.2096369629028,19.6066740336348,19.8144455021329,20.6043052820577,22.8136218288856,23.5049059372829,26.3777402148273,28.3017396176246,29.88390272397,30.0834121861249,32.3540222772238,33.4303368335382,33.990234253809,34.9397072036134,36.0726672450097,38.243278610799,38.5679930457745,39.085156773613,42.1613767788537,43.4480607539793,49.6309851981978,49.6732416737965,49.9163609078122,84.8848039324078,100.120320447779,521.233218803132
-61.123596380811,-35.3447995840302,-35.0860884314158,-35.0210105982991,-12.2741609173964,-12.1709397059557,-5.70071470410131,-4.78180666447194,-3.97770608694106,-3.02906907712228,-1.80984209317712,-.722043470387657,-.413428806236645,2.47998486148559,3.02313134803222,4.37680249205768,4.51874818499017,10.9788390793913,11.8738207066376,13.57658652084,13.9322441434524,14.3619590789556,14.5367242006226,14.7158082042181,16.5837335746676,17.3749304276741,18.2096369629028,19.6066740336348,19.8144455021329,20.6043052820578,22.8136218288857,23.5049059372829,26.3777402148273,28.3017396176246,29.88390272397,30.0834121861249,32.3540222772238,33.4303368335382,33.990234253809,34.9397072036133,36.0726672450097,38.243278610799,38.5679930457745,39.085156773613,42.1613767788538,43.4480607539793,49.6309851981978,49.6732416737964,49.9163609078123,84.8848039324078,100.120320447779,521.233218803132
